,x,y,Label,Predicted Label
114,3.9363868641082744,1.4610023244701251,0,0
115,-3.9434550364409313,3.445257384744555,0,0
116,-1.4650371522092618,-0.6313381467268389,1,1
117,-0.25105395453809554,-1.8610321152780984,1,1
118,-2.622339644060042,-1.73446257796867,0,1
119,1.2610306871899808,-0.27633725430995093,1,1
120,-3.1243568814262788,-4.031695960825442,0,0
121,-4.167462139389617,-0.1531945244369573,0,0
122,-1.4455801597399422,4.689021269792465,0,0
123,0.9003506029052911,-3.827518640778089,1,0
124,0.35769899432583596,-1.7916909953541647,1,1
125,1.943356192059739,3.3585418178333826,0,0
126,2.5193928035402586,-1.6829474225893055,1,1
127,-1.1967487272349475,0.2713672668929479,1,1
128,-0.7428313234353463,0.05876846429188132,1,1
129,-1.2868497149150113,-0.8576133758481844,1,1
130,3.1885699673871253,-2.413124785576797,0,0
131,-2.4015562429828274,1.7085772810086577,0,1
132,-3.053387637930173,2.240477783526435,0,0
133,2.2417848329949175,-0.5305232224599534,1,1
134,-0.9731208349926324,0.38368326662797214,1,1
135,-1.7135353815590388,-2.7023452578902916,1,0
136,1.2841882080899594,-1.6861818278700762,1,1
137,0.9923749315249065,0.22269335804515655,1,1
138,-6.252090918443086,-2.0646652435751904,0,0
139,4.061589119093212,-3.30503725936858,0,0
140,-5.220348093308783,-0.05103902073464733,0,0
141,-1.151585777844204,2.9083922776000417,0,0
142,-2.012246880339597,0.5693531188348593,0,1
143,2.809333806178155,-1.9008607478598412,0,0
144,0.7616986138748754,2.9060567978677034,1,1
145,2.4948368789809257,0.7821832528166455,1,1
146,1.2098987962653514,1.80736615194586,1,1
147,1.4299599501888403,-2.493115994611472,1,1
148,0.8794274301707619,-1.8622134605803333,1,1
149,-2.8808882634790516,-1.805869579670505,0,0
150,3.4657345759415286,0.7751101214593605,0,0
151,1.6071617031420524,0.7644471605178385,1,1
152,2.9780869782655226,0.1752118990943462,1,1
153,0.05549332148248043,-0.5122068597267229,1,1
154,-2.9339070898569,-1.7472285357192816,1,0
155,-3.7520758280238002,-0.7920275319831522,1,0
156,3.2213432848142687,-0.869444447900285,0,0
157,2.480594763942404,-3.6281674430789224,0,0
158,-1.7968506639799706,0.47326743078460476,0,1
159,-0.432397245098867,1.1844133758451587,1,1
160,-4.109256918151526,0.5921787397873541,0,0
161,1.3886988106315785,0.10589152483446362,1,1
162,0.6601480636671602,2.093978392344773,1,1
163,-0.9702870801212405,1.0944033831959674,1,1
164,3.918049965726161,3.568714374804845,0,0
165,0.5094768584321417,-2.2508619507956045,1,1
166,0.3542942731786252,0.8555091681875888,1,1
167,3.261280092420235,-2.7795563156985437,0,0
168,1.6270562416693668,-0.9397267559905511,1,1
169,4.456825550227212,2.313315858355875,0,0
170,-1.3117127627747776,-1.917130060314907,1,1
171,1.0291952128601847,0.9745541135848297,1,1
172,4.780067613147085,-0.3363493886207072,0,0
173,1.7653628153292584,-2.1259598885314643,1,1
174,3.596063602819299,3.493547113019892,0,0
175,-2.8406362682045216,0.22258271464221357,1,1
176,1.647383276958696,0.7678585424909565,1,1
177,3.9233645075658106,-0.20153267226760058,0,0
178,1.0523332049007381,-2.672909950594664,1,1
179,-1.3726792330942588,-1.9356856959503508,0,1
180,2.9684087347547186,0.8493801064500119,0,1
181,2.305828921471665,2.3600226464006973,0,0
182,0.3562167268999564,0.7591257718855048,1,1
183,-1.6013451531791196,-0.8323050539404465,1,1
184,-0.7203345904875057,-2.295927961608876,1,1
185,2.2687560637743593,1.0182301214953189,1,1
186,0.986691320503096,-2.6389480183683136,1,1
187,4.136708686331862,-1.336947642259384,0,0
188,2.9130064584400137,1.1252064006748175,1,0
189,-2.542295628520882,0.4265567139523262,1,1
190,-2.718811015936626,-4.644233364615852,0,0
191,3.9282843892175046,1.7006476131381154,0,0
192,2.2167778726230294,0.3080859443635927,1,1
193,0.27722849582588627,5.252637060472349,0,0
194,-3.298427701178087,3.5394610830137205,0,0
195,4.531378021044263,-3.0024434370999726,0,0
196,-1.8084735862412915,0.37350190344872014,1,1
197,-2.309887597904262,4.8492811165466065,0,0
198,-1.6064227044771167,-0.4935144804481556,1,1
199,1.493049851026342,-0.823470338490532,1,1
200,-5.429305324046406,2.379155387796457,0,0
201,3.2401533268279348,-0.16972333345725366,0,1
202,0.887814423683605,1.7304950968500612,1,1
203,-0.14647485805800053,-3.9999699657177388,0,0
204,0.27876321065410087,-2.556529812206324,1,1
205,-0.0054329395259761215,-4.836981189291317,0,0
206,4.721388932263812,0.05096037755878463,0,0
207,3.547527299476573,-0.30458697799068757,0,0
208,0.3986890295123371,-0.05574110208024674,1,1
209,-0.7280233200466469,1.6337094424188452,1,1
210,-1.6622312914334705,-1.8990866407801281,0,1
211,3.3657335530129586,1.4462866026938537,1,0
212,-0.5832271543531353,4.8246635628696435,0,0
213,3.0901478396883757,-1.2216373012721333,0,0
214,-2.763504304703759,-2.625308832189623,0,0
215,2.9478820257395375,1.8592475351197277,0,0
216,1.975509325937585,2.659311348608105,0,0
217,-2.9631303190023077,-4.095734734734821,0,0
218,-1.8272439039548207,-2.1833068479362754,1,1
219,4.703779216959772,2.1411581310261574,0,0
220,-2.6938934343555387,-0.1370524760128885,0,1
221,1.7613208274023975,-1.6456043741630562,1,1
222,-1.4399430840265266,0.4657906943821418,1,1
223,2.8055275072880823,-1.7174252684621905,0,0
224,-2.8817491092770458,-1.2244829423870152,1,1
225,1.597285378136087,4.5341002180497965,0,0
226,2.276366616396646,-0.008192322600751367,1,1
227,-1.9392323838098808,2.893758595065133,1,0
228,-1.6081770962693007,-2.6923740120679445,0,0
229,-3.045147663026718,-0.265084826447356,0,1
230,-2.936078884257043,0.7094826233410169,1,1
231,-1.6816197438251796,-2.32841792032826,0,1
232,1.595126901929583,2.1282577446451003,1,1
233,1.1240475509078987,-1.7680614020216967,1,1
234,-3.5104404072928364,0.6116635501952107,0,0
235,1.1882701350891511,-2.1318535625574513,1,1
236,-1.152798841009735,1.998769318316325,1,1
237,3.946728126929428,-2.707955447692034,0,0
238,-2.7682920992092743,-4.531577852258273,0,0
239,0.9808299949080334,1.335309736812809,1,1
240,-0.15466288092292635,0.9109563431595233,1,1
241,-1.621664907642725,0.09381889494089024,1,1
242,-2.701203185076228,1.1656764932474726,1,1
243,-0.2841037216731447,-3.1092947592827485,1,1
244,-2.5308593057894413,-4.407811152363648,0,0
245,-0.7871321242044069,2.261338588662039,1,1
246,-4.436171524183853,-0.4288525436114341,0,0
247,3.4101077943932676,1.2114880267896826,0,0
248,0.7467212736265489,-1.4411770798323877,1,1
249,2.4392859106198235,-2.653695633067594,1,0
250,-0.6675368907404706,2.5661578643975624,1,1
251,-3.257800558428287,3.2541157408590085,0,0
252,-5.828968281673463,0.21642081531064164,0,0
253,1.6643215621858234,0.8435215354158189,1,1
254,-1.6981182745340695,-0.44655309529187037,1,1
255,-1.3378800940020663,1.5125537781516467,0,1
256,6.39025414770501,-0.16887208017196675,0,0
257,0.8411498988961954,-1.664276266893646,1,1
258,-2.2156805648692997,-3.6699090460180575,0,0
259,2.2230313331635663,0.8348525111067762,1,1
260,5.699379622287237,-0.06936002660611518,0,0
261,0.07845786887111525,1.7203009980330395,1,1
262,3.2954625305834973,3.2436656725197266,0,0
263,-0.6699576394014999,-3.10170851830635,0,1
264,2.020608371161071,0.9403077516079783,1,1
265,-3.3896303431716843,0.12773983618359686,0,0
266,1.1239044322898197,-2.812067387294681,0,1
267,-3.1947121544495367,0.34789423269207687,1,1
268,2.11671141372445,2.4215083767014014,0,0
269,-5.372480456063571,-3.4003737724195693,0,0
270,-0.3760833829423652,2.9731547686494944,0,1
271,-0.56133688456114,-5.1102501619782466,0,0
272,0.7078009393653732,0.5927171184698395,1,1
273,1.8665305816189397,-1.4355522724572745,1,1
274,-2.692481261960027,-0.02261051454082111,1,1
275,1.2164435393140642,-5.420192887730985,0,0
276,-3.692512616386144,-1.3923175219226176,0,0
277,4.141073180734038,0.6630482651930696,0,0
278,-2.5686398980065728,-3.8263321592076855,0,0
279,-3.4583674463617933,-0.5793693301875183,0,0
280,0.40523006680247886,-5.1038018938610925,0,0
281,2.9462413074287346,1.639943952646855,0,0
282,2.7607011937375034,2.3827118449684503,0,0
283,-0.3367880176126361,-1.4936070298429975,1,1
284,1.4240334743617513,-0.38383688848412945,0,1
285,2.367686286439521,-2.1767228115367843,1,1
286,-2.375698433781127,2.15920654503935,1,0
287,2.7170931366789657,3.110237838572471,0,0
288,-4.606761805432214,3.170836056386583,0,0
289,-3.6768436463481082,-1.330373334974937,1,0
290,2.8442890842705846,-3.084621476799314,0,0
291,2.888982336874319,1.2254397663114949,1,0
292,-0.40573179417863847,2.1061546018167823,1,1
293,-2.631734854902043,-4.410998045085728,0,0
294,-3.5886352819014786,-0.27595284762978717,0,0
295,-2.1949453090590048,-2.497339459665396,0,0
296,2.8274706859067633,-1.283493033416466,0,1
297,1.89956810482696,-2.9046179700673727,1,0
298,2.198598879144814,-1.559970797638242,1,1
299,-1.0178243800179732,-1.3282169692918957,1,1
300,-2.6735677454838336,-0.05473603506168179,1,1
301,-1.6923672085091575,-1.9149466002754592,1,1
302,1.4818679399302357,4.527529127362921,0,0
303,-0.918926398356424,-2.7994255284840093,1,1
304,2.552533908419469,-4.854481669423027,0,0
305,2.411420751406591,-4.434577720850255,0,0
306,-4.512776188640422,-0.4590143288317096,0,0
307,-1.8942233416539525,-2.133012057009729,1,1
308,2.346932482397002,-3.2373974246191786,1,0
309,-2.7692786153698616,0.5136985039172135,0,1
310,3.0492528165363337,-3.904046292032567,0,0
311,1.5985014871645784,-2.2784801960389136,1,1
312,0.6255678000614946,-0.10593701777559283,1,1
313,-1.6440119680555478,0.8183027567522603,1,1
314,1.6789361675858978,-2.1577226750864935,1,1
315,-0.2709866930282949,1.7507848493484612,1,1
316,-2.6131245462004857,-1.8674848455648017,0,0
317,-0.9321335506188406,-5.560425824551135,0,0
318,3.2031662608677163,-1.0305592642953818,1,0
319,-1.166008096017495,0.4545586184743089,1,1
320,1.7189447429899793,3.5437374936923707,1,0
321,2.682269240085339,2.704186893652772,0,0
322,2.6630790798589516,-1.7284784496779624,0,1
323,-3.7673016995381525,-0.38896998538143457,0,0
324,-2.6201313855326855,-2.8848882387844945,0,0
325,6.283112584908271,-1.1733524146500662,0,0
326,5.623831630400014,1.6353224655739087,0,0
327,2.392971489834283,0.8258347111037241,1,1
328,-1.001982770600581,-0.11608158001011915,1,1
329,-3.5055916834150067,-1.8095350290349295,0,0
330,3.975964349646998,-0.503538702242629,0,0
331,-0.47886790674958946,-2.4993314541821308,1,1
332,0.5324560058929992,-1.106803004534871,1,1
333,2.9787231661152545,1.8007252763314912,0,0
334,4.57550333907357,2.0733920472555134,0,0
335,-4.014729046735582,2.476919915221935,0,0
336,0.8397278006780011,-0.29684633896444756,1,1
337,-1.045984675239407,-1.0705498455704339,1,1
338,-4.09972041313929,-1.8079039450704555,0,0
339,1.234441875423099,5.090932180711843,0,0
340,2.1869542829452113,-2.9758092971184564,1,0
341,-0.8089048061568191,-3.3371962274290494,0,0
342,1.685783730607501,0.7195917480426894,1,1
343,2.169953804914607,1.6691605690275038,0,1
344,-2.320578782809329,-0.3923759017988685,1,1
345,2.815193061254027,4.125006541775305,0,0
346,-0.6347528202905829,4.640316252735178,0,0
347,-0.6558878196497143,0.791868588708191,1,1
348,-2.5036935992089866,0.4670683916174012,1,1
349,-1.3761215022320266,4.230112412169606,0,0
350,1.133018304362039,-4.775036832578951,0,0
351,-2.69632011560672,-3.0514384195424062,0,0
352,0.8847677086334612,-1.5428312273927387,1,1
353,0.007007164751735462,1.5918536422086056,1,1
354,1.9184446906653534,-1.1171034657860743,1,1
355,0.2684907061262416,-6.270931572577149,0,0
356,-0.9808773051158732,2.2220955489116054,1,1
357,-2.475635369091769,-1.6670996475537851,1,1
358,-0.4534115697621614,4.535328261936359,0,0
359,-0.5646922937970469,-1.51822279157463,1,1
360,-2.212226823718323,-0.43645248714260804,1,1
361,1.5982336039235208,6.155689773779511,0,0
362,2.6057655442079772,4.127117789772003,0,0
363,-3.6796864867839707,-0.4303255973850766,0,0
364,1.6743730288456304,0.32862571274203356,1,1
365,5.864786113342566,-1.455424286682669,0,0
366,3.4084141170579754,1.0000005538650076,0,0
367,-1.262500365574085,-7.130620997105558,0,0
368,-1.6250924388964951,-4.20838519288397,0,0
369,-3.8118561269343516,-1.2087068697023713,0,0
370,2.24167892687114,-3.7043395840738462,0,0
371,2.383928869718358,1.7201890608571766,0,1
372,0.5669387541917434,4.678857593780225,0,0
373,1.0901473766632628,0.8204761306150856,1,1
374,-3.95933301259449,0.32066767853826816,0,0
375,0.8217501375696544,-3.0634033314426654,0,1
376,1.5719934064275045,-1.6245799220223813,1,1
377,0.9406968715547732,-3.462099872339998,0,0
378,1.0495537474173855,0.882845429054171,1,1
379,1.925517253190603,1.2386084366587782,0,1
380,2.0073569716228805,-1.448694439253298,0,1
381,0.19550241424857923,-1.5451480086478608,1,1
382,2.175997747244934,2.0134366820233076,0,1
383,3.9250891868475115,1.3802367246348068,0,0
384,0.1559883258646424,-0.22868724764459314,1,1
385,0.0404834195897088,0.9720026619319984,1,1
386,-1.2747168542484912,-2.4037720496589583,1,1
387,0.28516658434272646,1.8106359312602875,1,1
388,0.8109185973334453,-2.780131030191449,1,1
389,0.23567244927855746,-2.6829934730819374,1,1
390,-4.238135183467163,-1.4102729898641,0,0
391,-1.6391307720796635,2.952847759406418,1,0
392,1.998435432754102,-1.1998248988566462,1,1
393,2.0573343279580083,1.6664780064599445,1,1
394,1.9237097170513775,3.445041600182279,1,0
395,3.6449942588377877,-2.5601363777578503,0,0
396,-2.694038630205846,-2.2943401383691273,0,0
397,0.6459602365225111,-5.991569212465373,0,0
398,-1.1212096422219315,0.16249984751480895,1,1
399,5.078324034085825,-1.014359921898632,0,0
400,-3.0515327702307786,1.3052604391240423,0,0
401,2.6771143168332925,-1.6198023605144378,0,1
402,-4.163534245935976,-0.28417310635013493,0,0
403,1.0505862388500076,0.6117516520353046,1,1
404,0.34170928517293664,1.3482544326871473,1,1
405,1.4581978036107839,-3.1395909749309507,0,0
406,-1.640628880432687,-0.6524729098626847,1,1
407,-1.1530402309095993,-1.9854696805646483,0,1
408,-0.8440128739251509,5.534360740087733,0,0
409,-4.757502910326549,-0.6029030741892277,0,0
410,1.7973940208246781,0.5476329630727788,1,1
411,1.3110592796212008,0.18897006060296861,1,1
412,-3.1165291053806126,1.918468954230352,1,0
413,-1.135908573502522,0.9429204916332022,1,1
414,1.3301149151613978,-3.6323671648923987,0,0
415,-3.0431076272036277,-2.85624536783984,1,0
416,-0.8978251559370907,0.583255285240804,1,1
417,3.230184920339045,-1.7126855209570144,0,0
418,-1.7586652187310563,1.5386531720804275,1,1
419,-2.248814607852595,-0.5897631536179633,1,1
420,2.764475626146982,-0.18596219382211387,1,1
421,-1.2820497878823673,3.5753741176459592,0,0
422,-2.559442772001148,1.2605460045107426,0,1
423,1.9760513847279966,2.8254024228114503,0,0
424,1.4570051617110622,4.3322766862223565,0,0
425,-2.150712606917043,1.556901325837635,1,1
426,2.8106336794507274,0.40117099321395006,1,1
427,0.11581182704527881,-5.175684666090584,0,0
428,-1.2969944054771576,-3.70407371388944,1,0
429,-1.5298418016560882,4.078644574843581,0,0
430,-1.5833449017242511,0.42866018123318517,1,1
431,-3.6509754023895873,-0.8331570003821077,1,0
432,-2.6961382634096878,-0.177831974463735,1,1
433,0.4002371207602373,-3.0643725532623654,0,1
434,-1.0581513051064144,2.7828518833406384,0,1
435,-0.6335613677830302,-2.4140026956577207,1,1
436,3.48058119555806,0.5227308508141172,0,0
437,3.968698853196498,2.4604806010833666,1,0
438,4.976188423193592,-0.5487610619784868,0,0
439,-0.45323779488874893,1.2928268866508423,1,1
440,-3.307946329677809,0.6597009016939258,0,0
441,-1.5969682445200077,3.579718994926326,1,0
442,-2.308012648336096,0.11933536428902736,1,1
443,-4.115837054517138,-0.46852730402798726,1,0
444,1.5218188857727448,0.7786964849307706,1,1
445,0.7804616805831023,-1.2997326844299721,1,1
446,-1.8767235914554377,1.2136467592676832,1,1
447,-3.1677412100628133,-0.6655128239006016,0,0
448,2.548088054949862,3.6936079085926345,0,0
449,1.6677827731444026,0.11509109244635796,1,1
450,-1.0499242875444952,1.9674941788787517,1,1
451,-2.449123447636262,0.20966553033409033,1,1
452,3.6680391225132616,-0.2650850390586799,1,0
453,5.098656020827907,-2.9963290214148763,0,0
454,3.649531777867763,1.2959074974751643,0,0
455,0.14410217625961871,-5.213652330078124,0,0
456,2.0059531828355555,-0.6959940225280541,1,1
457,-2.57690568945407,-1.3019522749789592,1,1
458,3.433027643728737,-0.5326064766833931,1,0
459,0.7192620006566193,-2.390516401717909,0,1
460,0.3482880984230301,-1.938572407489917,1,1
461,0.19712139366164405,1.5232577600272061,1,1
462,1.536788345551446,3.3034998063234813,0,0
463,1.0293621069247172,2.9286311897506763,0,1
464,0.3629548855748399,-2.9876780924340816,1,1
465,0.20133868976031255,3.9320638037379054,0,0
466,0.22646312530688384,-0.63504086850359,1,1
467,-0.5910737339520272,-1.0115247085565113,1,1
468,-1.2946673138521363,-1.8927668375077857,1,1
469,-4.229138677525643,-1.6465321212306614,0,0
470,-0.19695321582436343,-2.512423425032067,0,1
471,-2.4155742774236577,-0.31429579411902936,1,1
472,2.2080581596340565,-0.8966785740657938,1,1
473,0.9545661545287465,1.0630715640987052,1,1
474,0.2676450682926794,0.6832963331694402,1,1
475,-1.6256901974244558,-1.243132500729841,1,1
476,-3.878945741123728,2.028518515132293,0,0
477,-0.02472027589958381,-4.180253882598467,0,0
478,-0.7840653882671709,3.682566118094615,0,0
479,-1.786930775131355,3.223579482317256,0,0
480,-1.2942991615287989,-4.698670836373313,0,0
481,4.465781868171781,1.2378764132706643,0,0
482,3.4531795050187735,-1.8003312039340575,0,0
483,4.902736996439209,0.029986847508268244,0,0
484,-3.358589118166467,-3.182110731472773,0,0
485,-1.8813702040810625,-4.248638275966295,0,0
486,2.4629914533917585,-2.31169103372011,0,0
487,-2.919544769662062,3.964539037666155,0,0
488,2.0093538231046155,3.526988037668105,1,0
489,-4.256836110612416,-1.4092275863187607,0,0
490,3.16168902924545,-2.6580304882472383,1,0
491,3.9422779688802603,-1.4834511639198198,0,0
492,2.4735377117915514,0.8672191793045163,1,1
493,-0.6526436933324251,-1.317033999304722,1,1
494,1.9789455132210059,-0.3280142803453596,1,1
495,2.3633762274702352,4.742683761237538,0,0
496,2.0676211591316616,1.9239602282669943,1,1
497,1.9606586429476403,-2.432432148049999,1,1
498,1.3824935662934035,-4.0936090016089635,0,0
499,-3.1239405067479717,1.9004165634327386,1,0
500,2.5465243089708673,-0.761965806942219,0,1
501,-0.512919923766144,3.3733588786240594,1,0
502,1.170869033671445,0.5667236149428282,1,1
503,-2.712994109393929,-3.8138634352994796,0,0
504,0.6852836893307734,-3.6412582118448835,0,0
505,0.9223270447019207,0.010515296850856393,1,1
506,-3.3424362750487133,2.510786719360956,0,0
507,-3.566108119858301,3.5653106081956474,0,0
508,-2.7716373334054483,-1.360324995616172,1,1
509,-4.609498043344015,-2.9387133363769347,0,0
510,-2.9506408044509245,-3.919829491167955,0,0
511,-2.1968589453084424,-1.397451933393853,1,1
512,-1.2021642971709166,0.2993367146881596,1,1
513,3.2162299089354245,-1.0318322495191468,0,0
514,-3.6125162529627817,2.6562118312867256,0,0
515,-2.693189115119114,3.4904426733029332,0,0
516,0.11745051405742013,-3.900209880795397,0,0
517,3.664010629624153,0.7540698608176798,0,0
518,-0.09071257401829108,-3.0793544125430348,1,1
519,-2.03017361147497,-1.9933826273433324,1,1
520,-1.1820134241789335,-0.4928331737102538,1,1
521,-1.0793042052200674,-0.46090724037464437,1,1
522,-3.294993461030756,2.9443678468856485,0,0
523,0.3333784469225576,-1.602167237346975,1,1
524,1.9110412822764922,0.9733554111476032,1,1
525,-5.696905247235278,0.48805850665550854,0,0
526,3.3955840747418904,-0.6001578382201549,0,0
527,-0.9148453538468454,-0.9832520953295099,0,1
528,5.074858259775166,0.9793195419939628,0,0
529,-0.018337401218602056,3.6693057618277245,0,0
530,2.0057886229710364,-5.199302305293745,0,0
531,2.1364183414759856,-0.7020120667159367,1,1
532,-2.3470146874979374,2.1065591949000435,0,0
533,-4.1815468210278075,0.4494131112016196,1,0
534,1.715438898404948,1.3753067009031341,1,1
535,-3.295343553155316,-1.094998910583325,0,0
536,2.537481258380451,-0.8933430289030382,1,1
537,-2.034622874197414,1.062646381379864,1,1
538,0.641819241542858,3.7351678475482037,0,0
539,-5.336645936425668,-0.508449975274085,0,0
540,2.4759072574726693,1.5272379522008075,0,1
541,2.4625078102500213,-0.770734084903787,1,1
542,-6.376457391004633,-2.42184219548558,0,0
543,-2.1199077537906423,-1.6190108347905103,0,1
544,-0.31893900258064267,-2.3143552908733227,1,1
545,0.4175739204863538,-2.1117518527649395,1,1
546,-3.1502316135468797,-1.5260393954989784,0,0
547,0.4375189649019038,-3.1365616443883955,1,1
548,3.0613637051102995,1.9144051634781105,0,0
549,3.018453088387873,1.067240737196233,0,0
550,1.439552718288423,-2.0964342001441243,1,1
551,1.6908473691850596,-1.476372917072506,1,1
552,-3.770653003419427,0.82919459661915,0,0
553,2.9460583570252714,-0.17416232783203034,1,1
554,0.8568616817306731,0.7649116140677351,1,1
555,4.393570760406251,-0.9671639792789182,0,0
556,-3.7760675394931495,-1.5956865753842404,0,0
557,1.9687595423403768,1.1463975252837313,0,1
558,1.5481511924195483,3.325374090746334,1,0
559,-0.9861477715076294,-0.3269560535997131,1,1
560,1.1445968260574348,4.623135109541403,0,0
561,-0.9159428875629161,-1.953967160348354,1,1
562,2.357453595023498,0.7003383193805399,1,1
563,-1.548511377323151,-0.9229939949070984,1,1
564,-2.5371355842790306,-0.934546247299976,0,1
565,1.6860251205907033,-1.7640908953021204,1,1
566,-0.9302475846738104,-1.4375532374746969,1,1
567,-2.0306734589053463,-0.6652725300929719,1,1
568,-3.820185172607179,3.6588343881517877,0,0
569,-2.2464667076149905,0.2643288432905624,1,1
570,1.959630170999427,1.5737515439877052,1,1
571,4.978767061921703,1.5725029815659874,0,0
572,1.0345815739908062,-2.2780379873985814,1,1
